sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,id
7539,INV-202408-00337,2024-08-08,3471,1230,2,55.04,110.08,online,,järelmaks,7539
7540,INV-202408-00338,2024-08-15,3119,1053,2,113.86,227.72,online,,järelmaks,7540
7541,INV-202408-00339,2024-08-07,3905,1087,2,57.08,114.16,online,,kaart,7541
7542,INV-202408-00340,2024-08-25,4642,1027,1,346.70,346.70,online,,sularaha,7542
7543,INV-202408-00341,2024-08-06,2961,1042,5,347.84,1739.20,pood,Tallinn,kaart,7543
7544,INV-202408-00342,2024-08-10,3399,1187,2,252.33,504.66,pood,Tartu,sularaha,7544
7545,INV-202408-00343,2024-08-29,4081,1236,1,205.89,205.89,pood,Tartu,kaart,7545
7546,INV-202408-00344,2024-08-24,,1014,1,147.58,147.58,pood,Tartu,kaart,7546
7547,INV-202408-00345,2024-08-31,4605,1142,1,307.27,307.27,pood,Tartu,sularaha,7547
7548,INV-202408-00346,2024-08-16,3946,1153,5,79.59,397.95,online,,sularaha,7548
7549,INV-202408-00347,2024-08-23,2542,1096,4,273.32,1093.28,pood,Tartu,sularaha,7549
7550,INV-202408-00348,2024-08-20,2495,1017,1,153.62,153.62,pood,Tallinn,sularaha,7550
7551,INV-202408-00349,2024-08-12,3812,1158,2,70.01,140.02,online,,järelmaks,7551
7552,INV-202408-00350,2024-08-20,3424,1258,1,84.41,84.41,pood,Tartu,sularaha,7552
7553,INV-202408-00351,2024-08-23,3368,1061,3,155.45,466.35,pood,Pärnu,sularaha,7553
7554,INV-202408-00352,2024-08-31,4358,1339,3,35.68,107.04,pood,Tartu,kaart,7554
7555,INV-202408-00353,2024-08-14,3605,1084,4,156.13,624.52,pood,Tallinn,järelmaks,7555
7556,INV-202408-00354,2024-08-31,4949,1295,1,375.34,375.34,pood,Tallinn,järelmaks,7556
7557,INV-202408-00355,2024-08-28,2927,1122,1,202.57,202.57,pood,Tallinn,järelmaks,7557
7558,INV-202408-00356,2024-08-13,2715,1299,1,83.10,83.10,pood,Tartu,järelmaks,7558
7559,INV-202408-00357,2024-08-04,2087,1112,2,242.43,484.86,pood,Tallinn,kaart,7559
7560,INV-202408-00358,2024-08-24,4976,1111,2,327.07,-654.14,online,,kaart,7560
7561,INV-202408-00359,2024-08-26,3709,1136,1,94.25,94.25,pood,Tallinn,sularaha,7561
7562,INV-202408-00360,2024-08-31,2270,1212,1,340.55,276.20,online,,kaart,7562
7563,INV-202408-00361,2024-08-03,3113,1085,1,247.81,247.81,pood,Tallinn,kaart,7563
7564,INV-202408-00362,2024-08-31,3172,1039,2,282.95,565.90,pood,Tartu,kaart,7564
7565,INV-202408-00363,2024-08-21,2609,1258,1,84.41,84.41,pood,Tartu,kaart,7565
7566,INV-202408-00364,2024-08-14,4016,1144,1,152.13,152.13,online,,sularaha,7566
7567,INV-202408-00365,2024-08-14,3021,1014,1,147.58,147.58,pood,Tallinn,sularaha,7567
7568,INV-202408-00366,2024-08-04,3138,1047,1,155.84,155.84,pood,Tallinn,sularaha,7568
7569,INV-202408-00367,2024-08-01,3722,1289,1,171.33,171.33,pood,Tartu,sularaha,7569
7570,INV-202408-00368,2024-08-06,4507,1094,2,93.70,187.40,online,,sularaha,7570
7571,INV-202408-00369,2024-08-09,3912,1013,1,218.99,218.99,pood,Tallinn,järelmaks,7571
7572,INV-202408-00370,2024-08-16,4274,1025,1,137.48,122.07,online,,kaart,7572
7573,INV-202408-00371,2024-08-21,3958,1203,3,17.97,53.91,online,,kaart,7573
7574,INV-202408-00372,2024-08-22,3166,1299,1,83.10,83.10,pood,Tallinn,järelmaks,7574
7575,INV-202408-00373,2024-08-14,3024,1316,5,296.58,1482.90,online,,järelmaks,7575
7576,INV-202408-00374,2024-08-26,4589,1061,1,155.45,155.45,online,,kaart,7576
7577,INV-202408-00375,2024-08-21,2099,1261,1,305.72,305.72,pood,Tallinn,järelmaks,7577
7578,INV-202408-00376,2024-08-31,4384,1022,1,22.70,22.70,pood,Tallinn,sularaha,7578
7579,INV-202408-00377,2024-08-26,2221,1318,1,180.15,218.42,online,,kaart,7579
7580,INV-202408-00378,2024-08-05,3943,1184,5,86.14,430.70,pood,Tallinn,sularaha,7580
7581,INV-202408-00379,2024-08-20,2510,1077,1,62.56,62.56,pood,Tartu,kaart,7581
7582,INV-202408-00380,2024-08-13,2913,1090,3,281.19,843.57,online,,järelmaks,7582
7583,INV-202408-00381,2024-08-21,3914,1212,1,276.20,276.20,online,,sularaha,7583
7584,INV-202408-00382,2024-08-21,2643,1251,1,257.39,257.39,pood,Tallinn,kaart,7584
7585,INV-202408-00383,2024-08-06,4585,1123,2,219.38,438.76,pood,Pärnu,kaart,7585
7586,INV-202408-00384,2024-08-25,3867,1286,5,28.56,142.80,pood,Tartu,kaart,7586
7587,INV-202408-00385,2024-08-04,2495,1121,1,196.91,196.91,pood,Tallinn,sularaha,7587
7588,INV-202408-00386,2024-08-18,3895,1266,1,73.18,73.18,pood,Pärnu,järelmaks,7588
7589,INV-202408-00387,2024-08-20,,1020,2,100.40,200.80,online,,järelmaks,7589
7590,INV-202408-00388,2024-08-22,2486,1298,1,163.53,163.53,pood,Tallinn,järelmaks,7590
7591,INV-202408-00389,2024-08-11,4759,1280,1,128.37,128.37,pood,Tallinn,kaart,7591
7592,INV-202408-00390,2024-08-25,2439,1214,1,250.17,250.17,pood,Tallinn,järelmaks,7592
7593,INV-202408-00391,2024-08-27,4907,1170,1,158.51,158.51,online,,järelmaks,7593
7594,INV-202408-00392,2024-08-17,4883,1187,1,252.33,252.33,online,,kaart,7594
7595,INV-202408-00393,2024-08-30,2307,1029,1,184.15,184.15,online,,sularaha,7595
7596,INV-202408-00394,2024-08-19,2436,1308,3,67.75,203.25,online,,kaart,7596
7597,INV-202408-00395,2024-08-02,2031,1245,1,228.81,228.81,online,,sularaha,7597
7598,INV-202408-00396,2024-08-23,2315,1323,1,151.08,151.08,online,,kaart,7598
7599,INV-202408-00397,2024-08-11,,1226,3,51.10,153.30,pood,Pärnu,kaart,7599
7600,INV-202408-00398,2024-08-02,2846,1045,2,176.65,353.30,pood,Tallinn,sularaha,7600
7601,INV-202408-00399,2024-08-13,,1208,1,76.70,76.70,online,,järelmaks,7601
7602,INV-202408-00400,2024-08-20,3556,1028,2,23.45,46.90,pood,Tallinn,sularaha,7602
7603,INV-202408-00401,2024-08-17,4623,1225,1,116.87,116.87,online,,sularaha,7603
7604,INV-202408-00402,2024-08-09,2887,1350,1,270.69,270.69,online,,sularaha,7604
7605,INV-202408-00403,2024-08-05,3631,1022,1,22.70,22.70,pood,Tallinn,sularaha,7605
7606,INV-202408-00404,2024-08-10,3494,1148,3,48.85,146.55,online,,sularaha,7606
7607,INV-202408-00405,2024-08-20,3518,1110,1,151.08,151.08,pood,Tallinn,sularaha,7607
7608,INV-202408-00406,2024-08-21,3626,1263,2,169.95,339.90,pood,Tartu,järelmaks,7608
7609,INV-202408-00407,2024-08-20,2064,1243,1,184.02,184.02,online,,järelmaks,7609
7610,INV-202408-00408,2024-08-22,,1065,2,48.58,97.16,pood,Pärnu,järelmaks,7610
7611,INV-202408-00409,2024-08-12,4210,1299,4,83.10,332.40,pood,Tallinn,sularaha,7611
7612,INV-202408-00410,2024-08-11,2206,1312,1,243.93,243.93,pood,Tallinn,kaart,7612
7613,INV-202408-00411,2024-08-19,4144,1059,3,104.85,314.55,online,,sularaha,7613
7614,INV-202408-00412,2024-08-13,2914,1350,2,270.69,541.38,pood,Tallinn,järelmaks,7614
7615,INV-202408-00413,2024-08-01,3942,1289,5,171.33,856.65,online,,järelmaks,7615
7616,INV-202408-00414,2024-08-15,2191,1103,3,173.62,520.86,pood,Tartu,järelmaks,7616
7617,INV-202408-00415,2024-08-13,2431,1238,5,72.73,363.65,pood,Pärnu,kaart,7617
7618,INV-202408-00416,2024-08-08,4127,1319,2,290.55,581.10,pood,Tallinn,kaart,7618
7619,INV-202408-00417,2024-08-03,3451,1055,1,65.60,65.60,pood,Tallinn,sularaha,7619
7620,INV-202408-00418,2024-08-18,,1317,3,62.55,187.65,pood,Tallinn,sularaha,7620
7621,INV-202408-00419,2024-08-28,2892,1180,1,51.58,51.58,pood,Tallinn,järelmaks,7621
7622,INV-202408-00420,2024-08-02,2154,1183,1,231.13,231.13,online,,järelmaks,7622
7623,INV-202408-00421,2024-08-03,3810,1028,1,23.45,23.45,online,,sularaha,7623
7624,INV-202408-00422,2024-08-10,3971,1014,2,147.58,295.16,online,,kaart,7624
7625,INV-202408-00423,2024-08-21,2262,1096,1,273.32,-273.32,online,,järelmaks,7625
7626,INV-202408-00424,2024-08-31,2577,1242,1,203.39,203.39,pood,Tallinn,kaart,7626
7627,INV-202408-00425,2024-08-27,4206,1121,1,196.91,196.91,pood,Tallinn,järelmaks,7627
7628,INV-202408-00426,2024-08-19,,1007,2,60.37,120.74,online,,järelmaks,7628
7629,INV-202408-00427,2024-08-12,4743,1185,2,203.67,407.34,pood,Tallinn,kaart,7629
7630,INV-202408-00428,2024-08-27,4809,1005,2,198.29,396.58,online,,kaart,7630
7631,INV-202408-00429,2024-08-04,4525,1025,3,122.07,366.21,online,,kaart,7631
7632,INV-202408-00430,2024-08-06,,1082,1,100.93,100.93,pood,Tartu,sularaha,7632
7633,INV-202408-00431,2024-08-26,3618,1105,2,259.23,518.46,pood,Tallinn,järelmaks,7633
7634,INV-202408-00432,2024-08-31,3797,1081,2,63.62,127.24,online,,järelmaks,7634
7635,INV-202408-00433,2024-08-04,3714,1120,2,206.34,412.68,online,,järelmaks,7635
7636,INV-202408-00434,2024-08-05,2742,1224,2,222.10,444.20,pood,Pärnu,sularaha,7636
7637,INV-202408-00435,2024-08-28,2483,1241,1,368.97,368.97,online,,kaart,7637
7638,INV-202408-00436,2024-08-19,3719,1040,1,96.11,96.11,online,,järelmaks,7638
7639,INV-202408-00437,2024-08-21,3605,1065,2,48.58,97.16,pood,Pärnu,järelmaks,7639
7640,INV-202408-00438,2024-08-10,3208,1108,1,371.05,371.05,online,,kaart,7640
7641,INV-202408-00439,2024-08-26,3905,1347,2,296.11,493.94,pood,Tallinn,järelmaks,7641
7642,INV-202408-00440,2024-08-26,4180,1175,2,83.97,167.94,online,,järelmaks,7642
7643,INV-202408-00441,2024-08-29,4178,1264,1,221.19,221.19,online,,kaart,7643
7644,INV-202408-00442,2024-08-06,4229,1124,1,232.61,232.61,pood,Tallinn,järelmaks,7644
7645,INV-202408-00443,2024-08-12,4018,1026,1,166.27,166.27,pood,Tallinn,sularaha,7645
7646,INV-202408-00444,2024-08-08,2842,1055,2,65.60,131.20,pood,Tallinn,sularaha,7646
7647,INV-202408-00445,2024-08-01,2553,1133,4,208.72,834.88,pood,Tallinn,kaart,7647
7648,INV-202408-00446,2024-08-20,2070,1143,1,307.83,307.83,pood,Tartu,järelmaks,7648
7649,INV-202408-00447,2024-08-08,4560,1176,4,245.59,982.36,pood,Tallinn,kaart,7649
7650,INV-202408-00448,2024-08-19,3552,1314,1,234.91,234.91,online,,sularaha,7650
7651,INV-202408-00449,2024-08-05,,1330,1,167.23,167.23,pood,Tallinn,sularaha,7651
7652,INV-202408-00450,2024-08-04,2423,1021,3,94.65,283.95,pood,Tartu,sularaha,7652
7653,INV-202408-00451,2024-08-10,2312,1179,2,82.15,164.30,pood,Tartu,sularaha,7653
7654,INV-202408-00452,2024-08-22,4238,1214,2,250.17,500.34,online,,järelmaks,7654
7655,INV-202408-00453,2024-08-06,4459,1230,1,58.09,55.04,pood,Tallinn,järelmaks,7655
7656,INV-202408-00454,2024-08-28,3810,1341,1,34.37,45.21,pood,Tallinn,järelmaks,7656
7657,INV-202408-00455,2024-08-10,4018,1345,1,225.81,225.81,pood,Tallinn,sularaha,7657
7658,INV-202408-00456,2024-08-16,2860,1193,1,120.59,120.59,pood,Tartu,sularaha,7658
7659,INV-202408-00457,2024-08-27,2154,1304,4,210.36,841.44,pood,Tallinn,kaart,7659
7660,INV-202408-00458,2024-08-26,4961,1213,1,132.30,132.30,pood,Tallinn,sularaha,7660
7661,INV-202408-00459,2024-08-05,3675,1011,1,53.99,53.99,online,,kaart,7661
7662,INV-202408-00460,2024-08-13,3173,1081,3,63.62,190.86,pood,Pärnu,kaart,7662
7663,INV-202408-00461,2024-08-18,4774,1020,1,100.40,100.40,online,,järelmaks,7663
7664,INV-202408-00462,2024-08-02,3227,1309,2,211.35,422.70,pood,Tartu,järelmaks,7664
7665,INV-202408-00463,2024-08-24,4652,1026,1,166.27,166.27,pood,Tartu,järelmaks,7665
7666,INV-202408-00464,2024-08-05,,1197,1,152.85,152.85,online,,järelmaks,7666
7667,INV-202408-00465,2024-08-28,3758,1235,2,210.87,421.74,pood,Tallinn,sularaha,7667
7668,INV-202408-00466,2024-08-31,2683,1039,2,282.95,565.90,pood,Tallinn,järelmaks,7668
7669,INV-202408-00467,2024-08-04,3643,1293,5,351.33,1756.65,online,,kaart,7669
7670,INV-202408-00468,2024-08-10,4585,1009,4,332.55,1330.20,pood,Tallinn,järelmaks,7670
7671,INV-202408-00469,2024-08-24,2107,1199,2,276.97,553.94,pood,Tallinn,kaart,7671
7672,INV-202408-00470,2024-08-01,2579,1069,2,402.62,805.24,pood,Tartu,sularaha,7672
7673,INV-202408-00471,2024-08-18,3556,1259,1,229.55,229.55,pood,Tartu,järelmaks,7673
7674,INV-202408-00472,2024-08-22,3556,1153,2,79.59,159.18,pood,Tartu,kaart,7674
7675,INV-202408-00473,2024-08-21,2997,1275,2,62.82,125.64,pood,Pärnu,kaart,7675
7676,INV-202408-00474,2024-08-15,4076,1047,1,155.84,155.84,pood,Tallinn,järelmaks,7676
7677,INV-202408-00475,2024-08-27,3648,1261,4,305.72,1222.88,pood,Pärnu,sularaha,7677
7678,INV-202408-00476,2024-08-11,2104,1294,1,53.01,53.01,pood,Pärnu,järelmaks,7678
7679,INV-202408-00477,2024-08-31,3109,1193,2,120.59,241.18,online,,kaart,7679
7680,INV-202408-00478,2024-08-29,,1196,1,32.93,32.93,online,,sularaha,7680
7681,INV-202408-00479,2024-08-01,4938,1304,2,210.36,420.72,pood,Tallinn,sularaha,7681
7682,INV-202408-00480,2024-08-22,4976,1086,2,149.47,298.94,online,,järelmaks,7682
7683,INV-202408-00481,2024-08-08,3414,1166,3,205.00,615.00,pood,Tartu,järelmaks,7683
7684,INV-202408-00482,2024-08-02,4891,1143,1,307.83,307.83,online,,kaart,7684
7685,INV-202408-00483,2024-08-20,3353,1041,2,107.36,214.72,online,,sularaha,7685
7686,INV-202408-00484,2024-08-24,4794,1057,1,251.52,251.52,pood,Tallinn,kaart,7686
7687,INV-202408-00485,2024-08-28,3451,1182,1,180.14,180.14,pood,Pärnu,kaart,7687
7688,INV-202408-00486,2024-08-28,3285,1219,5,29.42,147.10,pood,Tartu,järelmaks,7688
7689,INV-202408-00487,2024-08-16,4558,1021,2,94.65,189.30,online,,kaart,7689
7690,INV-202408-00488,2024-08-13,3603,1145,3,338.43,1015.29,online,,sularaha,7690
7691,INV-202408-00489,2024-08-27,3234,1030,1,112.68,112.68,pood,Tartu,järelmaks,7691
7692,INV-202408-00490,2024-08-23,2795,1033,2,221.42,442.84,pood,Tartu,kaart,7692
7693,INV-202408-00491,2024-08-13,2997,1236,4,205.89,823.56,pood,Tallinn,järelmaks,7693
7694,INV-202408-00492,2024-08-22,3074,1110,2,151.08,302.16,pood,Tartu,kaart,7694
7695,INV-202408-00493,2024-08-20,4107,1276,1,187.16,187.16,pood,Tartu,kaart,7695
7696,INV-202408-00494,2024-08-28,3026,1302,1,54.95,54.95,pood,Pärnu,järelmaks,7696
7697,INV-202408-00495,2024-08-11,2209,1095,3,140.64,421.92,online,,sularaha,7697
7698,INV-202408-00496,2024-08-26,2627,1271,1,130.02,130.02,online,,järelmaks,7698
7699,INV-202408-00497,2024-08-21,3328,1072,1,95.39,95.39,online,,järelmaks,7699
7700,INV-202408-00498,2024-08-03,2859,1188,1,184.07,184.07,pood,Tallinn,sularaha,7700
7701,INV-202408-00499,2024-08-02,3802,1115,2,53.19,-106.38,pood,Tallinn,järelmaks,7701
7702,INV-202408-00500,2024-08-05,3897,1247,3,29.48,88.44,pood,Tartu,kaart,7702
7703,INV-202408-00501,2024-08-22,3618,1033,2,221.42,442.84,pood,Tallinn,järelmaks,7703
7704,INV-202408-00502,2024-08-10,3081,1196,3,32.93,98.79,pood,Tartu,järelmaks,7704
7705,INV-202408-00503,2024-08-22,3605,1254,3,136.30,408.90,pood,Pärnu,sularaha,7705
7706,INV-202408-00504,2024-08-11,2634,1198,1,291.72,291.72,pood,Tallinn,kaart,7706
7707,INV-202408-00505,2024-08-03,,1131,2,166.27,332.54,pood,Tallinn,sularaha,7707
7708,INV-202408-00506,2024-08-03,2302,1333,2,218.54,437.08,pood,Tartu,sularaha,7708
7709,INV-202408-00507,2024-08-13,2500,1054,2,201.96,438.38,pood,Tartu,sularaha,7709
7710,INV-202408-00508,2024-08-31,,1111,1,327.07,327.07,pood,Tallinn,sularaha,7710
7711,INV-202408-00509,2024-08-07,4712,1137,2,194.46,388.92,pood,Pärnu,sularaha,7711
7712,INV-202408-00510,2024-08-28,3826,1234,1,162.86,162.86,pood,Tallinn,kaart,7712
7713,INV-202408-00511,2024-08-16,3479,1077,1,62.56,62.56,pood,Tallinn,kaart,7713
7714,INV-202409-00001,2024-09-23,3589,1275,1,62.82,62.82,online,,kaart,7714
7715,INV-202409-00002,2024-09-08,2097,1022,1,22.70,22.70,pood,Tallinn,sularaha,7715
7716,INV-202409-00003,2024-09-05,2521,1238,1,72.73,72.73,pood,Tartu,järelmaks,7716
7717,INV-202409-00004,2024-09-08,4327,1113,5,86.46,432.30,online,,sularaha,7717
7718,INV-202409-00005,2024-09-26,3793,1332,2,100.04,163.70,pood,Pärnu,järelmaks,7718
7719,INV-202409-00006,2024-09-06,3919,1307,1,127.38,127.38,online,,kaart,7719
7720,INV-202409-00007,2024-09-09,4779,1226,2,51.10,102.20,online,,sularaha,7720
7721,INV-202409-00008,2024-09-03,2154,1286,1,28.56,28.56,pood,Tallinn,järelmaks,7721
7722,INV-202409-00009,2024-09-12,2084,1123,1,219.38,219.38,pood,Pärnu,sularaha,7722
7723,INV-202409-00010,2024-09-02,3445,1137,1,194.46,194.46,online,,sularaha,7723
7724,INV-202409-00011,2024-09-16,4178,1274,1,234.79,234.79,pood,Tallinn,kaart,7724
7725,INV-202409-00012,2024-09-23,,1172,2,141.62,283.24,online,,sularaha,7725
7726,INV-202409-00013,2024-09-04,3232,1320,1,30.05,30.05,pood,Pärnu,järelmaks,7726
7727,INV-202409-00014,2024-09-16,4400,1206,4,22.70,90.80,online,,sularaha,7727
7728,INV-202409-00015,2024-09-10,,1036,1,137.33,137.33,pood,Tartu,sularaha,7728
7729,INV-202409-00016,2024-09-21,3386,1058,2,302.86,605.72,online,,kaart,7729
7730,INV-202409-00017,2024-09-16,4206,1173,3,168.82,506.46,online,,kaart,7730
7731,INV-202409-00018,2024-09-03,4035,1214,1,250.17,250.17,pood,Tartu,kaart,7731
7732,INV-202409-00019,2024-09-08,4640,1066,2,107.26,214.52,pood,Tallinn,kaart,7732
7733,INV-202409-00020,2024-09-08,4404,1271,1,130.02,130.02,pood,Tartu,sularaha,7733
7734,INV-202409-00021,2024-09-17,4491,1006,2,319.42,638.84,pood,Tartu,kaart,7734
7735,INV-202409-00022,2024-09-20,2827,1120,1,206.34,206.34,pood,Tartu,kaart,7735
7736,INV-202409-00023,2024-09-11,4966,1086,2,149.47,298.94,pood,Tallinn,kaart,7736
7737,INV-202409-00024,2024-09-24,,1287,2,114.80,229.60,pood,Pärnu,kaart,7737
7738,INV-202409-00025,2024-09-07,4230,1008,1,280.13,280.13,pood,Tallinn,järelmaks,7738
7739,INV-202409-00026,2024-09-06,3755,1239,2,78.09,156.18,online,,sularaha,7739
7740,INV-202409-00027,2024-09-01,4040,1296,1,301.97,301.97,pood,Tartu,kaart,7740
7741,INV-202409-00028,2024-09-07,4380,1296,1,301.97,301.97,pood,Tallinn,järelmaks,7741
7742,INV-202409-00029,2024-09-21,3337,1064,1,95.87,95.87,pood,Tartu,kaart,7742
7743,INV-202409-00030,2024-09-08,4111,1281,1,292.61,292.61,online,,sularaha,7743
7744,INV-202409-00031,2024-09-02,3083,1083,1,72.14,72.14,pood,Tallinn,järelmaks,7744
7745,INV-202409-00032,2024-09-27,3722,1264,1,221.19,221.19,online,,kaart,7745
7746,INV-202409-00033,2024-09-28,3437,1023,4,38.70,154.80,pood,Tallinn,sularaha,7746
7747,INV-202409-00034,2024-09-19,4166,1308,2,67.75,135.50,pood,Tartu,järelmaks,7747
7748,INV-202409-00035,2024-09-07,2330,1003,3,52.04,156.12,pood,Tallinn,sularaha,7748
7749,INV-202409-00036,2024-09-10,4855,1187,1,252.33,252.33,online,,kaart,7749
7750,INV-202409-00037,2024-09-14,4821,1200,1,105.29,105.29,pood,Tallinn,järelmaks,7750
7751,INV-202409-00038,2024-09-01,3350,1297,2,104.27,208.54,online,,järelmaks,7751
7752,INV-202409-00039,2024-09-18,2288,1107,1,279.43,279.43,online,,järelmaks,7752
7753,INV-202409-00040,2024-09-27,2771,1272,1,183.31,183.31,online,,kaart,7753
7754,INV-202409-00041,2024-09-24,,1348,2,125.52,251.04,pood,Pärnu,kaart,7754
7755,INV-202409-00042,2024-09-15,2324,1049,1,308.84,308.84,pood,Tartu,kaart,7755
7756,INV-202409-00043,2024-09-01,4178,1023,1,38.70,38.70,pood,Tallinn,kaart,7756
7757,INV-202409-00044,2024-09-23,3674,1115,1,53.19,53.19,online,,järelmaks,7757
7758,INV-202409-00045,2024-09-30,2242,1221,1,350.19,350.19,online,,sularaha,7758
7759,INV-202409-00046,2024-09-05,3633,1283,2,188.91,377.82,online,,järelmaks,7759
7760,INV-202409-00047,2024-09-12,2886,1018,1,47.07,47.07,online,,kaart,7760
7761,INV-202409-00048,2024-09-23,2709,1157,1,91.22,91.22,online,,kaart,7761
7762,INV-202409-00049,2024-09-16,4978,1155,2,209.05,418.10,online,,kaart,7762
7763,INV-202409-00050,2024-09-29,2823,1059,2,104.85,209.70,pood,Tallinn,järelmaks,7763
7764,INV-202409-00051,2024-09-01,,1185,1,203.67,203.67,pood,Tartu,kaart,7764
7765,INV-202409-00052,2024-09-21,2615,1194,3,84.54,253.62,pood,Tallinn,sularaha,7765
7766,INV-202409-00053,2024-09-09,3327,1026,1,166.27,166.27,online,,järelmaks,7766
7767,INV-202409-00054,2024-09-17,,1312,1,243.93,243.93,pood,Tallinn,kaart,7767
7768,INV-202409-00055,2024-09-01,3375,1039,4,282.95,1131.80,online,,järelmaks,7768
7769,INV-202409-00056,2024-09-20,4074,1088,2,100.57,201.14,online,,kaart,7769
7770,INV-202409-00057,2024-09-28,2341,1165,2,47.38,94.76,pood,Tartu,kaart,7770
7771,INV-202409-00058,2024-09-04,2759,1143,1,307.83,307.83,pood,Tallinn,kaart,7771
7772,INV-202409-00059,2024-09-18,3175,1142,1,307.27,-307.27,pood,Tallinn,kaart,7772
7773,INV-202409-00060,2024-09-26,2881,1341,2,45.21,90.42,online,,kaart,7773
7774,INV-202409-00061,2024-09-13,4144,1205,3,68.86,289.50,pood,Pärnu,kaart,7774
7775,INV-202409-00062,2024-09-16,2176,1264,2,221.19,442.38,online,,sularaha,7775
7776,INV-202409-00063,2024-09-20,3206,1032,2,198.42,396.84,pood,Tartu,järelmaks,7776
7777,INV-202409-00064,2024-09-16,3321,1229,2,210.76,421.52,pood,Pärnu,kaart,7777
7778,INV-202409-00065,2024-09-18,3556,1248,1,145.50,145.50,pood,Tallinn,järelmaks,7778
7779,INV-202409-00066,2024-09-09,3806,1331,1,74.41,74.41,pood,Tartu,sularaha,7779
7780,INV-202409-00067,2024-09-10,4368,1106,2,47.88,95.76,pood,Tallinn,järelmaks,7780
7781,INV-202409-00068,2024-09-02,4949,1251,1,257.39,257.39,pood,Tallinn,sularaha,7781
7782,INV-202409-00069,2024-09-25,3722,1327,3,110.70,332.10,pood,Tallinn,kaart,7782
7783,INV-202409-00070,2024-09-17,2005,1182,1,180.14,180.14,pood,Tallinn,kaart,7783
7784,INV-202409-00071,2024-09-06,3779,1285,2,151.32,247.28,pood,Tallinn,sularaha,7784
7785,INV-202409-00072,2024-09-08,3605,1028,4,23.45,93.80,pood,Tartu,kaart,7785
7786,INV-202409-00073,2024-09-13,3608,1009,5,332.55,1662.75,pood,Pärnu,kaart,7786
7787,INV-202409-00074,2024-09-24,2231,1150,1,280.02,280.02,online,,kaart,7787
7788,INV-202409-00075,2024-09-28,,1224,1,222.10,222.10,online,,sularaha,7788
7789,INV-202409-00076,2024-09-19,3648,1251,2,257.39,514.78,pood,Tallinn,kaart,7789
7790,INV-202409-00077,2024-09-12,2256,1289,4,171.33,685.32,online,,sularaha,7790
7791,INV-202409-00078,2024-09-08,3722,1062,4,149.55,598.20,pood,Tallinn,sularaha,7791
7792,INV-202409-00079,2024-09-01,3810,1154,1,190.81,190.81,pood,Tallinn,sularaha,7792
7793,INV-202409-00080,2024-09-27,4678,1042,3,290.34,1043.52,pood,Pärnu,järelmaks,7793
7794,INV-202409-00081,2024-09-02,4206,1223,1,319.98,319.98,pood,Tallinn,kaart,7794
7795,INV-202409-00082,2024-09-04,4963,1346,3,258.91,776.73,pood,Tartu,sularaha,7795
7796,INV-202409-00083,2024-09-21,3828,1314,2,234.91,469.82,online,,kaart,7796
7797,INV-202409-00084,2024-09-16,4976,1162,1,89.39,89.39,online,,järelmaks,7797
7798,INV-202409-00085,2024-09-02,2889,1082,1,100.93,100.93,pood,Tallinn,sularaha,7798
7799,INV-202409-00086,2024-09-15,2581,1221,1,435.00,350.19,pood,Tartu,järelmaks,7799
7800,INV-202409-00087,2024-09-22,4203,1345,3,225.81,677.43,online,,järelmaks,7800
7801,INV-202409-00088,2024-09-19,2175,1241,2,368.97,737.94,online,,järelmaks,7801
7802,INV-202409-00089,2024-09-17,2337,1224,1,222.10,222.10,online,,järelmaks,7802
7803,INV-202409-00090,2024-09-17,2213,1139,1,106.71,106.71,online,,kaart,7803
7804,INV-202409-00091,2024-09-19,4446,1033,1,221.42,221.42,pood,Tartu,kaart,7804
7805,INV-202409-00092,2024-09-01,2162,1311,1,153.11,153.11,online,,kaart,7805
7806,INV-202409-00093,2024-09-12,3198,1149,1,304.14,304.14,online,,kaart,7806
7807,INV-202409-00094,2024-09-26,4828,1325,1,50.85,50.85,pood,Tartu,kaart,7807
7808,INV-202409-00095,2024-09-30,2424,1347,1,246.97,246.97,pood,Tartu,järelmaks,7808
7809,INV-202409-00096,2024-09-09,3182,1118,2,109.42,218.84,pood,Pärnu,kaart,7809
7810,INV-202409-00097,2024-09-09,2946,1316,2,296.58,593.16,pood,Tartu,järelmaks,7810
7811,INV-202409-00098,2024-09-07,2632,1127,2,158.94,317.88,pood,Tallinn,järelmaks,7811
7812,INV-202409-00099,2024-09-26,3108,1243,1,184.02,184.02,pood,Tartu,järelmaks,7812
7813,INV-202409-00100,2024-09-14,3518,1178,3,105.09,315.27,pood,Tartu,sularaha,7813
7814,INV-202409-00101,2024-09-09,3285,1154,2,190.81,381.62,pood,Tallinn,kaart,7814
7815,INV-202409-00102,2024-09-02,3357,1123,1,219.38,219.38,online,,sularaha,7815
7816,INV-202409-00103,2024-09-03,3576,1269,1,125.98,125.98,pood,Pärnu,kaart,7816
7817,INV-202409-00104,2024-09-26,3722,1020,2,100.40,200.80,online,,sularaha,7817
7818,INV-202409-00105,2024-09-01,3469,1153,1,79.59,79.59,pood,Tallinn,sularaha,7818
7819,INV-202409-00106,2024-09-26,2997,1113,1,86.46,86.46,pood,Tallinn,kaart,7819
